key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
DM,2020-09-14,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,2,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,29.265432,25.361111,32.179012,6.519333,,24.746914,76.884107
DM,2020-09-15,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,2,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,29.87037,27.111111,32.419753,0.310444,,25.067901,75.638473
DM,2020-09-16,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,2,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,29.839506,26.654321,32.691358,0.592667,,24.919753,75.020182
DM,2020-09-17,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,2,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,27.728395,24.222222,31.796296,9.434286,,24.462963,82.76662
DM,2020-09-18,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,27.351852,24.84127,31.537037,2.794,,23.895833,78.052866
DM,2020-09-19,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,28.660494,24.5,32.512346,0.903111,,24.462963,78.636337
DM,2020-09-20,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,29.265432,25.214286,32.907407,2.06375,,24.802469,77.152487
DM,2020-09-21,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,28.685185,25.173611,32.598765,0.0,,25.1875,78.953802
DM,2020-09-22,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,29.104938,26.111111,32.296296,0.689429,,25.006173,78.754555
DM,2020-09-23,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,29.580247,25.395833,32.191358,2.144889,,24.895062,76.051492
DM,2020-09-24,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,28.308642,25.714286,32.592593,0.310444,,25.150794,76.879538
DM,2020-09-25,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,24,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,28.969136,25.5,32.333333,5.55625,,25.135802,80.365751
DM,2020-09-26,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,6,0,,,30,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,28.962963,25.930556,32.012346,2.068286,,25.030864,79.785382
DM,2020-09-27,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,30,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,25.950617,20.074074,31.345679,12.083143,,25.150794,84.971002
DM,2020-09-28,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,30,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,26.04321,20.080247,31.148148,11.647714,,24.333333,76.642229
DM,2020-09-29,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,30,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,27.148148,24.6875,31.234568,12.917714,,24.444444,83.111038
DM,2020-09-30,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,1,0,,,31,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,3,0,28.7,78906000403,10.722909,27.950617,23.376543,31.203704,8.89,,24.833333,79.230998
DM,2020-10-01,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,31,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,25.512346,21.203704,30.641975,17.126857,,23.666667,83.399643
DM,2020-10-02,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,31,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,24.246914,20.975309,29.458333,25.508857,,23.375,84.107124
DM,2020-10-03,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,31,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,27.012346,23.666667,30.358025,12.3825,,23.423611,78.033656
DM,2020-10-04,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,31,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,27.555556,22.567901,30.993827,7.837714,,24.208333,76.716905
DM,2020-10-05,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,31,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,26.166667,21.882716,30.938272,8.382,,24.041667,81.449892
DM,2020-10-06,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,31,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,25.660494,20.592593,29.858025,22.9235,,23.284722,83.205769
DM,2020-10-07,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,1,0,,,32,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,28.265432,23.641975,31.061728,0.536222,,24.141975,78.537478
DM,2020-10-08,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,32,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,28.388889,23.814815,31.296296,0.1905,,24.12963,77.836863
DM,2020-10-09,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,32,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,27.271605,24.679012,30.882716,1.451429,,24.611111,85.50202
DM,2020-10-10,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,32,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,28.364198,25.513889,31.37037,2.76225,,24.623457,80.461509
DM,2020-10-11,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,32,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,27.364198,22.5,31.401235,1.74625,,23.833333,75.606112
DM,2020-10-12,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,32,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,1,1,0,0,0,2,3,2,0,0,2,0,28.7,78906000403,10.722909,26.567901,21.950617,30.882716,6.223,,24.479167,81.937266
DM,2020-10-13,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,32,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,27.592593,24.520833,30.845679,3.4925,,24.54321,83.712673
DM,2020-10-14,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,1,0,,,33,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,26.641975,21.763889,30.666667,3.27025,,24.527778,81.2654
DM,2020-10-15,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,33,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,25.191358,19.858025,30.4375,5.805714,,24.34127,81.266917
DM,2020-10-16,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,33,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,26.08642,21.569444,30.598765,12.518571,,24.079365,80.503851
DM,2020-10-17,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,33,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,24.950617,19.512346,30.259259,17.24025,,24.34127,81.33507
DM,2020-10-18,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,33,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,27.246914,21.888889,31.049383,9.5885,,24.236111,80.792921
DM,2020-10-19,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,33,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,28.055556,23.925926,31.246914,1.185333,,23.567901,76.764303
DM,2020-10-20,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,33,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,28.308642,23.802469,31.444444,0.084667,,23.845679,76.877089
DM,2020-10-21,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,33,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,28.450617,23.697531,32.012346,0.0,,23.858025,76.363182
DM,2020-10-22,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,4,0,,,37,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,28.981481,24.450617,31.858025,0.0,,24.462963,76.776714
DM,2020-10-23,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,1,0,,,38,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,28.222222,25.68254,31.567901,4.34975,,24.625,78.396571
DM,2020-10-24,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,38,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,29.395062,26.722222,31.41358,0.0,,23.549383,71.038862
DM,2020-10-25,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,38,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,28.660494,25.896825,31.148148,2.69875,,24.160494,76.885427
DM,2020-10-26,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,,,,,,,DM,DMA,0,0,0,,,38,0,,,,,,,,,,,,71991,35041,36298,20978,50830,,,95988.0,0.715,15280,15360,10894,12217,8926,5747,2629,178,88,22,110,596033333,8300,,307823,15.416667,-61.333333,,750,503,251,76.59756,,11.6,32.9,,,,,,6.4385,1.1189,439.594452,136.076263,,,,,,,1,0,1,2,0,0,0,2,1,0,0,0,2,3,2,0,0,3,0,31.48,78906000403,10.722909,27.555556,25.150794,30.987654,3.773714,,24.382716,83.219138
